Sale_ID,Farmer_ID,Farm_ID,Market_ID,Crop,Quantity_Sold_kg,Market_Price_Naira,Transport_Cost,Storage_Cost,Loss_Transit_kg,Stored_kg,Capacity_kg,Sale_Date
S1739,F254,FP1367,M097,Maize,2654.95,286.72,4757.05,3528.53,27.13,2094.71,2367.72,01/05/2024
S1740,F031,FP0845,M633,Rice,2530.51,240.17,6950.07,2365.69,119.68,2472.37,3015.34,09/03/2024
S1741,F220,FP0357,M169,Sorghum,1896.81,200.96,4715.98,3317.34,72.13,1486.03,1825.92,31/07/2024
S1742,F031,FP0692,M002,Rice,2096.63,244.29,6144.94,3976.45,2.48,1875.26,2170.97,24/06/2024
S1743,F222,FP0331,M617,Cassava,1741.01,159.01,3375.28,1258.54,78.92,1345.23,1624.85,17/12/2024
S1744,F226,FP0984,M865,Sorghum,1797.45,182.42,2317.88,1668.89,78.43,1633.67,1869.72,13/06/2024
S1745,F190,FP0884,M419,Yam,978.4,148.52,6912.63,5219.46,3.16,738.75,905.68,05/02/2024
S1746,F216,FP0561,M604,Cassava,1682.57,212.05,4395.81,5381.1,83.46,1659.18,1842.39,05/03/2024
S1747,F074,FP1484,M425,Cassava,2000.0,251.61,4084.65,4607.21,83.12,1455.06,1773.03,30/04/2024
S1748,F270,FP0048,M317,Cassava,1245.12,262.63,9371.16,3783.08,29.08,1061.13,1257.7,11/04/2024
S1749,F252,FP0915,M755,Rice,1993.55,108.86,8532.91,4093.8,24.82,1541.97,1750.58,22/10/2024
S1750,F126,FP0063,M844,Yam,973.54,272.87,5360.61,1565.8,13.23,812.4,996.91,10/02/2024
S1751,F057,FP0109,M517,Yam,1504.59,327.15,4769.62,1225.37,28.42,1482.48,1737.34,13/08/2024
S1752,F165,FP1020,M481,Cassava,2266.91,275.23,7297.52,3084.58,49.13,1874.3,2290.17,03/09/2024
S1753,F021,FP1172,M757,Rice,1255.25,277.2,1822.24,3598.78,53.6,886.14,1042.35,31/10/2024
S1754,F232,FP0242,M702,Yam,1788.8,282.87,6328.11,2235.25,15.71,1540.44,1864.81,25/08/2024
S1755,F209,FP1439,M016,Yam,2177.76,254.64,5511.71,1273.93,61.21,1724.25,1994.35,06/02/2024
S1756,F036,FP0847,M422,Cassava,1226.74,74.64,3386.98,2311.17,12.0,981.36,1219.8,03/01/2024
S1757,F242,FP0238,M131,Yam,1711.93,132.61,6119.4,4740.39,62.09,1204.94,1446.1,26/07/2024
S1758,F282,FP0886,M001,Rice,1626.62,340.59,5311.31,1347.48,78.93,1590.36,2048.47,15/07/2024
S1759,F187,FP0061,M797,Yam,2582.0,296.15,5834.58,4264.73,75.95,2186.61,2685.62,20/01/2024
S1760,F123,FP0694,M704,Cassava,681.6,312.78,7836.53,2675.33,31.77,680.06,765.0,09/04/2024
S1761,F130,FP0292,M276,Rice,1034.06,136.83,3343.64,4028.48,39.88,960.52,1240.43,17/09/2024
S1762,F253,FP1221,M642,Maize,1480.4,229.06,3861.3,3887.5,27.25,1351.22,1657.94,29/11/2024
S1763,F055,FP1300,M818,Yam,1371.13,213.06,6840.7,810.02,16.92,1118.29,1324.96,18/01/2024
S1764,F204,FP1136,M325,Maize,1824.4,332.96,2595.03,5248.91,64.45,1781.42,2088.33,23/12/2024
S1765,F158,FP0933,M249,Cassava,1598.25,297.54,3093.3,920.3,48.38,1437.95,1624.28,10/05/2024
S1766,F111,FP1358,M851,Cassava,2214.53,259.81,4401.85,3781.58,73.37,1714.54,2084.31,07/01/2024
S1767,F041,FP0685,M330,Yam,1431.98,159.5,1000.14,5031.01,50.95,1052.53,1177.21,22/07/2024
S1768,F173,FP1359,M212,Cassava,1175.44,210.41,6254.78,2844.12,4.72,1071.79,1387.78,04/08/2024
S1769,F293,FP1293,M861,Sorghum,1446.01,182.49,4407.57,130.43,50.02,1084.14,1285.11,29/09/2024
S1770,F189,FP0980,M975,Yam,2190.54,62.56,6937.62,873.5,33.73,1966.11,2313.24,15/02/2024
S1771,F027,FP0862,M083,Cassava,2495.34,267.74,3564.29,4193.8,99.51,1828.54,2220.8,17/05/2024
S1772,F156,FP1422,M820,Rice,2127.19,260.29,4411.47,3821.57,42.33,1966.84,2529.36,04/01/2024
S1773,F008,FP1024,M584,Maize,2100.01,380.68,5483.48,1548.2,0.17,2091.84,2642.58,22/12/2024
S1774,F155,FP0504,M275,Yam,1667.07,233.79,4576.34,1890.24,24.03,1375.92,1628.22,28/03/2024
S1775,F014,FP0632,M999,Yam,1898.59,196.08,5119.82,3185.63,12.75,1429.49,1625.73,03/04/2024
S1776,F154,FP1018,M082,Cassava,1956.03,300.08,8493.57,89.67,55.46,1664.16,1867.27,05/04/2024
S1777,F003,FP0042,M009,Cassava,946.87,270.94,9392.18,1447.85,38.31,719.89,899.85,12/05/2024
S1778,F216,FP0598,M345,Sorghum,1640.76,277.84,7599.22,3131.53,36.16,1632.37,2080.17,25/02/2024
S1779,F265,FP0184,M227,Yam,2308.78,254.55,3266.91,2741.13,33.84,2217.6,2513.04,04/03/2024
S1780,F069,FP0969,M805,Yam,1786.93,199.88,4857.32,5579.65,52.33,1399.22,1634.89,05/09/2024
S1781,F222,FP0223,M793,Maize,2687.71,261.54,4278.39,4908.41,8.21,2423.89,2715.15,06/12/2024
S1782,F258,FP1220,M999,Sorghum,1510.36,344.12,6559.87,1353.62,7.31,1321.16,1714.24,04/01/2024
S1783,F160,FP0492,M313,Rice,1714.98,220.66,1696.5,3051.54,82.5,1393.76,1678.11,05/09/2024
S1784,F167,FP0392,M637,Rice,2580.89,190.72,3608.13,5988.55,55.42,2173.03,2536.81,15/12/2024
S1785,F029,FP1055,M693,Rice,2300.7,207.99,7373.85,6129.17,93.97,2224.88,2892.1,06/12/2024
S1786,F130,FP0524,M547,Rice,2291.2,217.29,7001.64,1827.49,111.73,1877.73,2294.89,21/02/2024
S1787,F163,FP0560,M399,Cassava,1376.19,297.3,2368.41,2301.07,27.65,964.61,1229.02,14/01/2024
S1788,F032,FP1147,M534,Cassava,2211.49,242.91,3433.74,4033.47,30.9,1947.38,2480.57,07/07/2024
S1789,F230,FP0764,M249,Sorghum,1328.61,292.45,3605.18,3536.33,57.78,1110.15,1373.52,30/07/2024
S1790,F072,FP0570,M220,Rice,1501.16,211.04,4926.79,1304.93,47.89,1348.14,1483.8,09/01/2024
S1791,F074,FP0254,M018,Rice,2232.54,182.64,6341.59,4210.06,108.23,1987.26,2533.13,13/12/2024
S1792,F284,FP0576,M582,Sorghum,1478.05,237.63,7136.01,906.69,29.57,1231.65,1504.28,11/02/2024
S1793,F246,FP1105,M763,Yam,1366.55,230.56,5247.06,2674.9,64.33,1099.39,1415.81,03/12/2024
S1794,F025,FP0957,M553,Rice,1670.39,248.71,5016.05,2234.53,61.33,1598.78,2048.1,06/11/2024
S1795,F145,FP1346,M999,Sorghum,1511.73,264.95,3657.97,1356.24,39.31,1146.68,1294.18,15/09/2024
S1796,F275,FP1346,M572,Sorghum,1247.77,270.35,8241.69,3728.15,5.43,885.32,1062.02,27/08/2024
S1797,F145,FP0878,M554,Sorghum,2562.3,265.72,3171.34,3055.39,14.82,1922.79,2286.69,03/05/2024
S1798,F180,FP0675,M631,Maize,1830.59,234.65,6730.23,4003.49,86.42,1415.06,1604.8,24/02/2024
S1799,F285,FP0392,M738,Rice,2402.04,324.86,3221.02,2332.96,19.24,1994.82,2479.87,15/07/2024
S1800,F224,FP0124,M948,Yam,1183.72,369.81,9302.21,4155.43,15.25,1100.73,1259.32,09/12/2024
S1801,F226,FP0939,M071,Yam,1714.01,266.08,8558.78,5044.55,45.81,1263.1,1423.7,16/02/2024
S1802,F246,FP0234,M837,Sorghum,1544.58,312.97,2466.17,3738.48,17.28,1449.84,1691.33,03/11/2024
S1803,F017,FP0051,M447,Yam,1775.82,225.24,4937.73,3501.3,80.81,1277.53,1492.98,30/11/2024
S1804,F049,FP1142,M453,Cassava,1112.37,174.62,2195.05,2939.68,47.62,992.94,1203.82,24/04/2024
S1805,F027,FP0711,M372,Rice,1378.74,305.67,8538.4,61.84,7.68,1072.28,1241.91,30/10/2024
S1806,F101,FP0186,M696,Rice,1874.18,216.61,5616.75,1297.55,10.88,1838.88,2296.62,06/03/2024
S1807,F045,FP0114,M855,Maize,2623.4,227.53,4440.77,2809.2,75.67,2507.97,3237.32,08/06/2024
S1808,F224,FP1047,M999,Yam,2036.41,49.43,6523.2,2327.99,86.25,1463.29,1766.37,12/06/2024
S1809,F196,FP0959,M954,Cassava,1991.16,207.95,2895.34,2286.7,92.98,1854.54,2335.8,23/09/2024
S1810,F044,FP0067,M156,Maize,1203.31,111.68,4642.64,4129.34,6.41,1081.92,1317.95,02/10/2024
S1811,F074,FP1073,M783,Rice,1492.53,182.24,5436.95,5193.51,60.91,1426.42,1659.19,22/04/2024
S1812,F030,FP1121,M251,Cassava,3157.57,131.29,6967.47,2650.63,94.96,2683.78,3196.8,06/12/2024
S1813,F271,FP1223,M427,Rice,769.9,263.93,5654.02,1778.42,1.32,735.05,930.24,07/06/2024
S1814,F021,FP0031,M247,Sorghum,2561.8,193.59,3647.26,2827.53,35.03,2179.36,2697.44,01/09/2024
S1815,F300,FP1323,M287,Yam,1173.13,255.17,6758.3,3173.42,17.1,1043.29,1192.63,31/01/2024
S1816,F004,FP1352,M098,Cassava,1061.84,305.27,5619.23,3577.69,43.95,1055.83,1231.76,25/04/2024
S1817,F088,FP1342,M019,Cassava,1620.76,226.15,5279.98,1637.66,70.13,1475.09,1638.11,06/09/2024
S1818,F112,FP0732,M635,Cassava,2608.99,193.39,4969.06,1529.01,106.32,2395.62,2778.49,12/01/2024
S1819,F121,FP0602,M320,Rice,2527.37,371.65,2564.91,4777.18,85.67,2184.62,2550.5,19/07/2024
S1820,F010,FP1225,M830,Cassava,947.93,282.65,6289.11,2269.36,13.42,774.76,934.03,24/12/2024
S1821,F134,FP1245,M815,Sorghum,2092.69,81.91,7689.36,4387.88,13.7,2002.44,2360.39,28/01/2024
S1822,F044,FP0820,M558,Cassava,1719.38,258.76,6793.0,1110.64,39.33,1641.91,2039.12,22/10/2024
S1823,F089,FP1198,M576,Cassava,2393.71,276.49,5521.98,5136.87,34.84,1774.38,2198.8,17/04/2024
S1824,F056,FP1083,M901,Maize,1702.34,212.79,3002.7,1520.44,62.59,1303.04,1628.38,04/07/2024
S1825,F051,FP0309,M034,Cassava,1391.4,302.33,5681.89,2622.13,47.19,1277.01,1551.74,11/07/2024
S1826,F230,FP0533,M108,Maize,1743.86,181.41,3716.07,476.32,73.39,1717.91,2036.45,19/02/2024
S1827,F112,FP0693,M616,Maize,1648.44,292.94,3175.47,3555.09,77.89,1329.76,1588.76,20/09/2024
S1828,F111,FP0177,M257,Yam,2538.59,376.39,5658.69,1621.59,123.09,2272.11,2768.97,05/05/2024
S1829,F277,FP0761,M260,Sorghum,1413.34,275.13,6056.07,1847.35,34.53,1003.75,1152.48,29/03/2024
S1830,F251,FP0488,M382,Maize,1824.55,145.38,6371.78,2606.65,63.11,1634.5,1920.66,25/08/2024
S1831,F202,FP0014,M859,Yam,1582.14,237.7,4979.58,3422.61,21.77,1518.01,1867.25,07/07/2024
S1832,F067,FP1140,M404,Sorghum,2767.63,324.24,5527.95,1074.22,16.89,1946.97,2187.08,25/04/2024
S1833,F269,FP1260,M277,Rice,2468.7,293.69,7224.92,1869.32,70.68,1745.14,2119.64,21/12/2024
S1834,F031,FP1354,M658,Yam,1996.07,130.63,5242.96,3471.03,18.07,1843.59,2320.84,26/11/2024
S1835,F044,FP1106,M064,Rice,1753.2,240.65,2709.83,4287.89,10.98,1596.85,1851.82,02/02/2024
S1836,F137,FP0863,M455,Yam,855.14,223.89,5853.31,5981.71,22.98,781.71,994.68,24/12/2024
S1837,F033,FP0260,M087,Sorghum,2825.79,180.33,5848.6,3057.9,75.79,1994.79,2416.11,07/09/2024
S1838,F076,FP0447,M129,Maize,1194.28,201.43,5477.48,1089.24,32.18,858.9,1088.59,16/04/2024
S1839,F026,FP0573,M511,Sorghum,1807.35,267.03,1249.05,4071.2,16.33,1788.74,2288.73,21/12/2024
S1840,F060,FP0551,M635,Maize,1625.11,171.63,3866.37,4216.37,65.05,1225.3,1483.77,21/01/2024
S1841,F292,FP0664,M896,Sorghum,1473.13,304.08,4654.11,3171.83,11.87,1088.12,1241.81,11/05/2024
S1842,F241,FP0856,M954,Sorghum,1867.63,72.34,6254.7,3092.39,91.51,1784.4,1975.33,01/06/2024
S1843,F195,FP0606,M840,Maize,2375.55,271.88,4924.2,3111.28,50.25,1921.98,2323.45,07/05/2024
S1844,F176,FP0125,M763,Rice,1768.88,150.1,3482.98,2597.77,45.94,1397.73,1802.01,03/12/2024
S1845,F220,FP0334,M020,Rice,2070.25,341.24,4098.52,2.56,50.77,1780.89,2008.79,24/09/2024
S1846,F207,FP1073,M544,Sorghum,1474.36,172.23,7419.94,3354.56,44.69,1434.9,1864.45,17/04/2024
S1847,F238,FP1304,M577,Maize,1735.07,213.43,6388.65,6859.13,3.88,1572.63,1938.3,06/04/2024
S1848,F168,FP0839,M938,Cassava,2049.91,100.62,6123.6,3393.95,22.06,1522.06,1934.87,04/11/2024
S1849,F146,FP1170,M152,Sorghum,666.12,241.8,3110.18,3968.7,9.24,576.61,702.52,04/08/2024
S1850,F162,FP0130,M581,Cassava,1292.17,277.67,3451.46,2664.5,24.67,933.34,1074.27,23/07/2024
S1851,F250,FP0889,M599,Cassava,1965.31,200.43,6092.27,3333.36,66.48,1644.61,2119.82,01/10/2024
S1852,F017,FP1318,M394,Cassava,1512.74,303.76,4858.16,1578.43,20.38,1151.39,1411.5,31/12/2024
S1853,F015,FP1348,M441,Sorghum,945.15,255.33,9698.22,4424.83,38.78,767.12,944.68,24/03/2024
S1854,F245,FP1472,M365,Yam,1339.09,247.0,6778.57,3121.01,66.45,1105.96,1250.51,13/07/2024
S1855,F146,FP0478,M631,Maize,1863.5,195.55,995.71,1247.03,7.22,1318.93,1610.05,29/09/2024
S1856,F133,FP1187,M275,Maize,1577.47,277.93,6083.13,3094.19,5.2,1156.28,1398.72,04/07/2024
S1857,F073,FP1178,M999,Cassava,1540.41,163.47,7396.74,3021.5,11.27,1498.47,1881.5,20/05/2024
S1858,F172,FP0125,M838,Yam,1589.21,313.15,4521.18,2179.99,76.98,1117.15,1313.13,23/02/2024
S1859,F113,FP0756,M166,Rice,1414.41,331.19,5017.41,77.74,37.23,1322.22,1487.1,28/10/2024
S1860,F158,FP1387,M567,Sorghum,1920.47,131.92,6044.04,2355.74,50.79,1817.54,2177.27,24/05/2024
S1861,F242,FP0162,M692,Cassava,1462.84,254.74,6564.5,4563.91,65.58,1266.03,1546.45,11/06/2024
S1862,F242,FP0906,M713,Sorghum,1568.68,217.83,1966.67,2476.11,27.07,1543.51,1818.12,09/10/2024
S1863,F151,FP1158,M309,Cassava,2608.26,193.85,7484.87,2614.96,62.19,2291.06,2909.48,12/05/2024
S1864,F123,FP0231,M950,Cassava,2327.45,306.08,3230.94,3464.59,18.09,1635.85,1967.46,14/03/2024
S1865,F215,FP0747,M999,Rice,1829.83,115.84,4830.85,2310.21,4.84,1488.82,1856.68,28/12/2024
S1866,F031,FP0614,M771,Yam,1541.36,204.99,3056.17,3860.12,32.23,1438.49,1777.46,03/04/2024
S1867,F216,FP1481,M815,Rice,1953.05,241.9,8135.36,4122.72,45.77,1624.33,1901.77,21/05/2024
S1868,F124,FP1293,M894,Cassava,2009.27,104.34,5821.66,3803.39,72.18,1980.71,2385.01,05/06/2024
S1869,F148,FP1102,M365,Rice,1885.28,197.09,1789.09,1897.09,28.81,1679.2,1876.32,16/02/2024
S1870,F232,FP0384,M375,Maize,1896.08,130.12,3280.35,4949.38,22.76,1688.28,1883.0,25/03/2024
S1871,F294,FP0598,M113,Yam,1818.65,176.73,5764.66,4660.98,25.99,1586.94,1772.48,06/01/2024
S1872,F221,FP1195,M318,Cassava,2130.86,391.04,1123.22,3190.45,54.2,2106.67,2495.98,02/09/2024
S1873,F004,FP1089,M318,Sorghum,1128.25,227.87,4702.09,1654.11,38.18,958.27,1185.4,23/12/2024
S1874,F146,FP0880,M688,Maize,1712.98,167.36,2743.32,4908.72,16.29,1263.16,1392.99,31/12/2024
S1875,F228,FP1315,M999,Sorghum,1019.91,388.21,1215.93,2906.8,17.6,843.97,1018.56,16/12/2024
S1876,F079,FP0301,M199,Sorghum,1914.24,233.97,4352.66,3159.84,92.33,1689.81,2064.06,25/04/2024
S1877,F098,FP0459,M841,Rice,1685.25,274.91,4833.84,2703.61,11.23,1268.06,1487.95,27/01/2024
S1878,F195,FP1293,M019,Maize,2136.2,369.03,3142.78,2056.72,39.87,1766.25,2076.79,22/06/2024
S1879,F066,FP0859,M571,Maize,2511.82,158.87,5776.15,1782.94,67.71,2447.05,2813.99,28/05/2024
S1880,F096,FP1138,M987,Sorghum,2153.59,194.21,6.18,2148.0,22.94,1700.81,1970.74,20/07/2024
S1881,F230,FP0506,M1000,Sorghum,1945.57,293.04,7453.04,5666.32,90.77,1488.83,1728.48,19/01/2024
S1882,F274,FP0177,M264,Maize,2535.87,253.41,6371.81,2100.98,107.57,2486.74,3179.29,01/07/2024
S1883,F064,FP0290,M018,Maize,2031.04,206.87,3776.54,3345.47,30.3,1425.32,1699.08,03/01/2024
S1884,F141,FP1332,M444,Maize,671.3,233.29,5930.69,1268.47,13.5,540.34,672.45,21/02/2024
S1885,F161,FP1164,M493,Cassava,1230.88,189.73,5782.94,5579.64,32.56,1020.7,1163.1,29/07/2024
S1886,F012,FP1359,M991,Rice,1491.71,330.4,2579.48,5142.35,11.61,1099.62,1316.78,25/04/2024
S1887,F098,FP1361,M039,Cassava,938.73,224.73,4429.37,4163.89,17.11,789.67,927.75,01/10/2024
S1888,F164,FP0453,M097,Yam,1869.98,272.22,3386.46,2883.78,41.01,1764.26,1979.04,23/03/2024
S1889,F059,FP0731,M498,Cassava,2080.72,207.3,3834.2,4691.18,0.6,1543.82,1928.88,26/02/2024
S1890,F138,FP1430,M744,Rice,1429.53,299.91,4674.71,3507.87,28.2,1081.97,1198.88,17/01/2024
S1891,F091,FP1438,M702,Rice,593.28,272.06,985.28,1408.48,14.22,443.83,505.88,01/03/2024
S1892,F198,FP0958,M032,Cassava,1966.41,253.98,6301.65,5005.7,78.64,1624.9,1966.17,15/06/2024
S1893,F044,FP0032,M743,Yam,1707.89,332.33,6784.42,3327.19,34.15,1580.36,1985.04,08/03/2024
S1894,F103,FP0672,M232,Cassava,1652.64,154.68,7599.74,1928.94,1.75,1211.25,1358.51,25/06/2024
S1895,F226,FP0652,M656,Rice,2265.44,366.74,4774.19,2619.95,26.79,1925.62,2413.72,07/08/2024
S1896,F153,FP1127,M714,Rice,574.98,375.35,4079.22,2958.05,12.49,570.92,712.21,24/05/2024
S1897,F006,FP1091,M238,Cassava,1936.81,197.96,3424.56,3339.44,23.99,1638.11,2051.21,18/09/2024
S1898,F246,FP0192,M979,Rice,2781.78,263.46,4834.93,3985.88,16.0,2103.19,2431.77,24/12/2024
S1899,F007,FP0393,M772,Maize,2435.31,316.2,6306.63,2715.64,24.16,1885.43,2383.41,24/12/2024
S1900,F128,FP1219,M194,Sorghum,1678.18,186.47,5072.97,538.23,15.83,1542.48,1885.25,18/11/2024
S1901,F110,FP0925,M066,Maize,1842.19,221.2,7808.63,3367.85,12.19,1640.18,1879.44,20/05/2024
S1902,F210,FP0036,M531,Sorghum,2274.82,119.94,4099.16,2389.71,48.49,2268.27,2916.59,12/04/2024
S1903,F098,FP1480,M531,Rice,1821.98,137.87,7436.05,4552.01,37.1,1325.09,1471.1,24/12/2024
S1904,F141,FP0740,M089,Yam,1716.26,211.67,1845.54,1724.7,28.85,1527.46,1750.91,01/02/2024
S1905,F107,FP1135,M999,Rice,980.88,221.83,3978.63,4307.59,14.92,836.65,1028.05,05/07/2024
S1906,F257,FP0954,M875,Rice,2334.27,233.8,3640.92,3600.7,48.79,1830.46,2142.01,25/01/2024
S1907,F092,FP0082,M737,Rice,1403.52,218.29,6261.09,2114.67,46.35,1058.99,1165.0,18/04/2024
S1908,F156,FP1180,M888,Yam,1179.55,211.98,7910.84,326.45,35.77,926.65,1071.24,04/04/2024
S1909,F119,FP0466,M775,Maize,1363.93,319.0,6216.96,2911.16,22.8,1057.97,1267.72,19/02/2024
S1910,F179,FP0503,M795,Cassava,1763.36,245.07,6862.79,1049.3,67.93,1588.23,1963.99,18/06/2024
S1911,F296,FP0835,M130,Sorghum,2315.0,361.33,5052.37,3106.93,85.99,1870.91,2361.1,27/09/2024
S1912,F002,FP1345,M788,Sorghum,2119.48,190.41,4129.89,783.0,29.24,1868.14,2143.97,15/07/2024
S1913,F132,FP1117,M763,Sorghum,654.35,162.41,5328.63,2218.96,20.6,475.17,532.8,02/03/2024
S1914,F102,FP0703,M417,Cassava,1318.16,252.22,4290.29,1462.09,58.27,938.94,1214.67,08/04/2024
S1915,F169,FP0443,M656,Sorghum,1262.0,290.96,7079.22,1722.12,4.72,1150.18,1478.1,12/11/2024
S1916,F177,FP0021,M316,Cassava,2445.29,249.26,4007.66,2522.33,121.0,1963.25,2444.38,30/09/2024
S1917,F135,FP0968,M830,Sorghum,2299.64,256.61,3838.52,2994.78,22.04,2107.0,2336.16,30/12/2024
S1918,F021,FP0863,M432,Sorghum,1727.48,231.48,5196.12,4368.77,73.71,1340.11,1709.2,26/06/2024
S1919,F218,FP1157,M139,Yam,2649.89,284.87,1037.11,5368.42,95.04,2566.35,3053.18,04/02/2024
S1920,F290,FP1084,M252,Maize,2197.38,380.45,2275.04,1179.71,104.64,1856.45,2236.56,26/03/2024
S1921,F028,FP0560,M608,Maize,2825.49,239.4,4227.77,4001.02,18.22,2485.71,3080.64,16/10/2024
S1922,F029,FP0669,M826,Yam,2373.03,396.84,3517.67,4211.61,22.57,1704.4,2206.34,10/09/2024
S1923,F187,FP0482,M922,Cassava,2590.17,304.16,6133.0,2538.47,125.82,2345.16,2987.85,12/08/2024
S1924,F137,FP0771,M846,Yam,1722.48,251.68,897.96,4420.46,67.12,1593.67,1875.48,06/11/2024
S1925,F154,FP1154,M843,Cassava,1740.81,308.73,4463.45,3177.48,13.93,1360.35,1546.46,30/10/2024
S1926,F050,FP0535,M378,Yam,860.95,262.66,5580.18,3065.85,34.04,782.62,998.49,14/09/2024
S1927,F057,FP0769,M156,Cassava,2265.27,193.74,3031.38,6839.23,34.37,2066.67,2490.37,31/05/2024
S1928,F261,FP1317,M335,Maize,2493.19,238.72,4772.63,3102.18,21.33,2274.98,2753.7,30/09/2024
S1929,F151,FP1320,M575,Rice,1697.81,314.85,6052.93,2526.67,12.58,1309.8,1451.02,09/03/2024
S1930,F158,FP0272,M827,Cassava,1797.54,268.81,5817.69,2250.63,57.74,1404.11,1766.54,17/04/2024
S1931,F192,FP0648,M251,Sorghum,1706.35,224.05,3660.49,4553.09,29.64,1468.11,1615.33,07/07/2024
S1932,F288,FP0245,M560,Rice,1763.72,180.51,2677.28,2467.68,77.96,1406.33,1813.16,09/03/2024
S1933,F165,FP1326,M974,Maize,475.28,263.75,1818.47,3558.53,7.71,390.92,477.82,16/11/2024
S1934,F196,FP0203,M047,Rice,1599.06,217.3,2781.64,2601.22,17.53,1510.75,1910.78,31/03/2024
S1935,F269,FP0263,M426,Sorghum,2374.13,284.19,3448.4,129.04,78.03,1844.22,2034.41,24/02/2024
S1936,F230,FP1281,M043,Rice,2198.09,114.33,5640.12,1026.84,103.93,2015.17,2494.02,16/11/2024
S1937,F167,FP1149,M673,Cassava,2297.43,202.63,3629.63,2957.61,93.83,2045.38,2475.27,15/06/2024
S1938,F296,FP0414,M837,Yam,1364.38,238.54,3363.99,5292.63,55.1,1065.09,1295.5,20/03/2024
S1939,F259,FP0652,M065,Cassava,2283.96,245.36,7838.13,75.61,49.55,1904.4,2372.81,02/09/2024
S1940,F234,FP0408,M694,Cassava,2133.61,308.86,7007.16,1862.14,19.74,1553.5,1765.25,06/04/2024
S1941,F089,FP0997,M411,Rice,2434.52,219.86,6731.35,4621.98,21.96,2120.22,2732.27,11/01/2024
S1942,F057,FP1346,M375,Sorghum,1381.09,180.87,5165.73,3710.01,56.45,1095.27,1398.72,06/04/2024
S1943,F126,FP1417,M762,Yam,1785.1,276.72,4336.1,3980.07,21.89,1286.76,1433.98,21/02/2024
S1944,F176,FP1091,M066,Maize,2326.17,60.66,3146.97,2199.68,87.28,2133.78,2405.75,04/11/2024
S1945,F284,FP0650,M691,Maize,1042.79,278.41,3330.34,3504.9,5.74,761.15,895.72,25/11/2024
S1946,F029,FP0348,M661,Rice,1528.49,191.21,2127.3,3825.19,58.86,1498.54,1688.01,14/03/2024
S1947,F118,FP0412,M951,Maize,1399.85,238.75,10563.74,4192.9,55.46,1374.06,1676.25,24/02/2024
S1948,F283,FP0473,M416,Maize,1430.33,369.67,8384.63,2610.42,60.98,1233.96,1559.29,13/04/2024
S1949,F145,FP0775,M723,Cassava,1817.69,163.93,6544.42,3795.27,81.1,1348.31,1688.0,06/06/2024
S1950,F121,FP0213,M823,Rice,1494.92,281.5,6373.65,2402.51,4.18,1195.23,1351.69,17/11/2024
S1951,F197,FP1245,M010,Sorghum,553.81,286.19,5685.5,3884.01,1.23,477.98,527.81,31/05/2024
S1952,F058,FP1484,M128,Maize,2332.55,282.36,7967.13,2685.36,48.43,1704.56,2177.22,24/04/2024
S1953,F038,FP1387,M621,Rice,2316.5,143.67,5055.85,1869.05,17.07,1638.23,1942.0,25/04/2024
S1954,F214,FP0956,M755,Maize,2454.91,158.0,9191.38,2312.47,84.3,2397.24,2965.11,08/09/2024
S1955,F182,FP0112,M273,Rice,1661.77,208.87,7186.63,4134.07,8.45,1247.77,1400.03,01/07/2024
S1956,F208,FP0417,M515,Maize,1551.31,296.94,3063.33,3372.46,27.96,1121.42,1308.41,23/01/2024
S1957,F197,FP0216,M413,Sorghum,2176.24,198.83,4115.07,5731.75,57.72,1918.03,2178.14,02/04/2024
S1958,F258,FP0065,M190,Rice,2805.99,432.16,2357.5,3539.64,93.62,2536.14,2865.95,15/11/2024
S1959,F126,FP0949,M213,Yam,2605.97,250.78,4411.95,1883.96,13.54,2463.34,2881.31,04/12/2024
S1960,F031,FP0293,M620,Maize,2151.29,335.93,5650.5,4768.89,97.56,1744.12,2011.11,02/01/2024
S1961,F294,FP1127,M866,Cassava,2195.57,220.06,6111.25,1526.75,85.38,2104.49,2726.6,12/06/2024
S1962,F082,FP0589,M571,Yam,1598.25,345.28,7725.05,1077.63,63.68,1189.63,1414.87,04/02/2024
S1963,F080,FP1259,M287,Cassava,1743.25,263.44,4085.97,3338.12,63.34,1279.46,1516.79,16/02/2024
S1964,F042,FP0632,M279,Rice,2648.4,160.53,7435.02,2104.29,101.64,2110.55,2375.44,12/06/2024
S1965,F160,FP0458,M708,Sorghum,1833.37,266.24,7635.15,4634.04,89.18,1555.18,1860.4,21/11/2024
S1966,F146,FP0233,M371,Cassava,1654.82,290.11,5829.01,1099.35,54.11,1323.92,1668.71,15/07/2024
S1967,F216,FP0725,M816,Sorghum,1684.04,227.42,5365.51,4836.97,44.94,1390.34,1667.6,01/10/2024
S1968,F047,FP0392,M718,Yam,2351.96,320.82,6737.3,5770.01,68.32,2225.94,2619.77,26/09/2024
S1969,F195,FP1216,M580,Maize,1654.93,228.96,4991.47,4289.12,61.92,1445.35,1790.35,30/04/2024
S1970,F118,FP0762,M571,Rice,2527.7,198.84,6301.74,709.63,107.5,2043.68,2331.14,12/10/2024
S1971,F146,FP0661,M111,Rice,2229.88,285.07,6774.55,4625.42,12.28,1877.96,2115.93,03/07/2024
S1972,F279,FP1358,M523,Rice,1436.17,219.01,5617.44,2491.55,58.81,1371.0,1745.77,23/08/2024
